table_id,source_file,record_scope,field_path,column_title,description,description_status,json_types,required_in_scope,nullable,repeatable,record_presence_count,record_count,value_count,example_json,linked_data_term,information_dimensions,current_editability,linked_art_candidate
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1885.geojson,features[],properties.wijk,Wijk,Ward label transcribed from the original GIS source.,curated,string,yes,no,no,8,8,8,"""A""",,space,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1885.geojson,features[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,8,8,8,"""Feature""",@type,vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],geometry,Geometry,GeoJSON geometry associated with this source feature.,curated,object,yes,no,no,8,8,8,"{""type"":""MultiPolygon"",""coordinates"":[[[[702610.7625260327,644371.599762361],[702733.1028591424,644579.1347012939],[703428.9541214602,644202.4317562762],[703603.256908481,644101...",https://purl.org/geojson/vocab#geometry,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],geometry.coordinates,Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,no,8,8,8,"[[[[702610.7625260327,644371.599762361],[702733.1028591424,644579.1347012939],[703428.9541214602,644202.4317562762],[703603.256908481,644101.9261957892],[703732.552772498,644029...",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],geometry.coordinates[],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,8,8,8,"[[[702610.7625260327,644371.599762361],[702733.1028591424,644579.1347012939],[703428.9541214602,644202.4317562762],[703603.256908481,644101.9261957892],[703732.552772498,644029....",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],geometry.coordinates[][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,8,8,8,"[[702610.7625260327,644371.599762361],[702733.1028591424,644579.1347012939],[703428.9541214602,644202.4317562762],[703603.256908481,644101.9261957892],[703732.552772498,644029.0...",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],geometry.coordinates[][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,8,8,129,"[702610.7625260327,644371.599762361]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],geometry.coordinates[][][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,number,yes,no,yes,8,8,258,702610.7625260327,https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],geometry.type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,8,8,8,"""MultiPolygon""",@type,space;vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],properties,Properties,Source attributes attached to a GeoJSON feature.,curated,object,yes,no,no,8,8,8,"{""id"":5,""Wijk"":""E"",""gebBS28-68"":2746}",https://purl.org/geojson/vocab#properties,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],properties.gebBS28-68,Geb BS28 68,Building or area code retained unchanged from the original GIS source.,curated,integer,yes,no,no,8,8,8,2746,,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],properties.id,Id,Stable identifier used to address this record.,curated,integer,yes,no,no,8,8,8,5,,identity,immutable-source,id / identified_by (Identifier)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],properties.Wijk,Wijk,Ward label transcribed from the original GIS source.,curated,string,yes,no,no,8,8,8,"""E""",,space,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_NW_1916.geojson,features[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,8,8,8,"""Feature""",@type,vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],geometry,Geometry,GeoJSON geometry associated with this source feature.,curated,object,yes,no,no,5,5,5,"{""type"":""MultiPolygon"",""coordinates"":[[[[559399.7023929382,645611.7866853353],[559952.2596358126,645435.8061330211],[560494.8777714343,645155.5203652614],[559721.5968658944,6448...",https://purl.org/geojson/vocab#geometry,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],geometry.coordinates,Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,no,5,5,5,"[[[[559399.7023929382,645611.7866853353],[559952.2596358126,645435.8061330211],[560494.8777714343,645155.5203652614],[559721.5968658944,644831.2547650624],[559635.8590892102,644...",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],geometry.coordinates[],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,5,5,5,"[[[559399.7023929382,645611.7866853353],[559952.2596358126,645435.8061330211],[560494.8777714343,645155.5203652614],[559721.5968658944,644831.2547650624],[559635.8590892102,6448...",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],geometry.coordinates[][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,5,5,5,"[[559399.7023929382,645611.7866853353],[559952.2596358126,645435.8061330211],[560494.8777714343,645155.5203652614],[559721.5968658944,644831.2547650624],[559635.8590892102,64485...",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],geometry.coordinates[][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,5,5,70,"[559399.7023929382,645611.7866853353]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],geometry.coordinates[][][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,number,yes,no,yes,5,5,140,559399.7023929382,https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],geometry.type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,5,5,5,"""MultiPolygon""",@type,space;vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],properties,Properties,Source attributes attached to a GeoJSON feature.,curated,object,yes,no,no,5,5,5,"{""id"":1,""wijk"":""A""}",https://purl.org/geojson/vocab#properties,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],properties.id,Id,Stable identifier used to address this record.,curated,integer,yes,no,no,5,5,5,1,,identity,immutable-source,id / identified_by (Identifier)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],properties.wijk,Wijk,Ward label transcribed from the original GIS source.,curated,string,yes,no,no,5,5,5,"""A""",,space,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1804.geojson,features[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,5,5,5,"""Feature""",@type,vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],geometry,Geometry,GeoJSON geometry associated with this source feature.,curated,object,yes,no,no,10,10,10,"{""type"":""MultiPolygon"",""coordinates"":[[[[559494.9874956481,645557.1832148461],[559139.7843549952,644928.1339931312],[559052.7305402949,644963.9338777747],[559392.9666338272,6456...",https://purl.org/geojson/vocab#geometry,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],geometry.coordinates,Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,no,10,10,10,"[[[[559494.9874956481,645557.1832148461],[559139.7843549952,644928.1339931312],[559052.7305402949,644963.9338777747],[559392.9666338272,645604.7997256047],[559494.9874956481,645...",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],geometry.coordinates[],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,10,10,10,"[[[559494.9874956481,645557.1832148461],[559139.7843549952,644928.1339931312],[559052.7305402949,644963.9338777747],[559392.9666338272,645604.7997256047],[559494.9874956481,6455...",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],geometry.coordinates[][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,10,10,11,"[[559494.9874956481,645557.1832148461],[559139.7843549952,644928.1339931312],[559052.7305402949,644963.9338777747],[559392.9666338272,645604.7997256047],[559494.9874956481,64555...",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],geometry.coordinates[][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,10,10,102,"[559494.9874956481,645557.1832148461]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],geometry.coordinates[][][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,number,yes,no,yes,10,10,204,559494.9874956481,https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],geometry.type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,10,10,10,"""MultiPolygon""",@type,space;vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],properties,Properties,Source attributes attached to a GeoJSON feature.,curated,object,yes,no,no,10,10,10,"{""id"":0,""wijk"":""A"",""buurt"":""Combé Links"",""wijk_buurt"":""ACL"",""label"":null}",https://purl.org/geojson/vocab#properties,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],properties.buurt,Buurt,Neighbourhood label transcribed from the original GIS source.,curated,null;string,yes,yes,no,10,10,10,"""Combé Links""",,space,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],properties.id,Id,Stable identifier used to address this record.,curated,integer,yes,no,no,10,10,10,0,,identity,immutable-source,id / identified_by (Identifier)
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],properties.label,Label,Human-readable label supplied for a referenced entity.,curated,null,yes,yes,no,10,10,10,null,,vocabulary,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],properties.wijk,Wijk,Ward label transcribed from the original GIS source.,curated,string,yes,no,no,10,10,10,"""A""",,space,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],properties.wijk_buurt,Wijk Buurt,Combined ward and neighbourhood label transcribed from the original GIS source.,curated,string,yes,no,no,10,10,10,"""ACL""",,space,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/districts_paramaribo_OW_1817.geojson,features[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,10,10,10,"""Feature""",@type,vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],geometry,Geometry,GeoJSON geometry associated with this source feature.,curated,null;object,yes,yes,no,3143,3143,3143,"{""type"":""Point"",""coordinates"":[-55.152130762673316,5.826906830255269]}",https://purl.org/geojson/vocab#geometry,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],geometry.coordinates,Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,no,3141,3143,3141,"[-55.152130762673316,5.826906830255269]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],geometry.coordinates[],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,number,no,no,yes,3141,3143,6282,-55.152130762673316,https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],geometry.type,Type,Record or feature type used by the current application model.,curated,string,no,no,no,3141,3143,3141,"""Point""",@type,space;vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties,Properties,Source attributes attached to a GeoJSON feature.,curated,object,yes,no,no,3143,3143,3143,"{""wijk1885"":""A"",""huisnummer1885"":44,""legenda1885"":null,""legenda1916"":null,""beschrijving1885"":""Secretarie"",""beschrijving1916"":null,""red_commentaar"":null,""adres1885"":""A44"",""beschr...",https://purl.org/geojson/vocab#properties,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.adres1885,Adres1885,Address wording recorded for 1885 in the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,"""A44""",,space,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.beschrijving1854,Beschrijving1854,Description for 1854 retained from the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,"""Lands kantoren""",,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.beschrijving1885,Beschrijving1885,Description for 1885 retained from the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,"""Secretarie""",,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.beschrijving1916,Beschrijving1916,Description for 1916 retained from the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,null,,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.bioscoopnaam,Bioscoopnaam,Cinema name retained from the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,null,,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.huisnummer1885,Huisnummer1885,House number recorded for 1885 in the original GIS source.,curated,integer;null,yes,yes,no,3143,3143,3143,44,,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.legenda1885,Legenda1885,Map legend value recorded for 1885 in the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,null,,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.legenda1916,Legenda1916,Map legend value recorded for 1916 in the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,null,,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.red_commentaar,Red Commentaar,Editorial comment retained from the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,null,,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.straatnaam1885,Straatnaam1885,Street name recorded for 1885 in the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,"""Gouvernementsplein""",,space,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.toevoeging1837,Toevoeging1837,Additional description for 1837 retained from the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,null,,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.toevoeging1885,Toevoeging1885,Additional description for 1885 retained from the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,null,,content,immutable-source,
